date,boro,metric,value
2019-04-05,QUEENS,Street Light Condition,1642
2019-04-05,STATEN ISLAND,complaints,355
2019-04-05,STATEN ISLAND,Street Condition,355
2019-04-05,STATEN ISLAND,Request Large Bulky Item Collection,355
2019-04-05,STATEN ISLAND,Illegal Parking,355
2019-04-05,STATEN ISLAND,Missed Collection (All Materials),355
2019-04-05,STATEN ISLAND,Electronics Waste,355
2019-04-05,Unspecified,complaints,106
2019-04-05,Unspecified,Benefit Card Replacement,106
2019-04-05,Unspecified,DOF Parking - Payment Issue,106
2019-04-05,Unspecified,HPD Literature Request,106
2019-04-05,Unspecified,DCA / DOH New License Application Request,106
2019-04-05,Unspecified,Highway Condition,106
2019-04-06,Unspecified,Ferry Inquiry,49
2019-04-06,NYC,Noise - Residential,6113
2019-04-06,NYC,Illegal Parking,6113
2019-04-06,NYC,Noise - Street/Sidewalk,6113
2019-04-06,NYC,Blocked Driveway,6113
2019-04-06,NYC,Request Large Bulky Item Collection,6113
2019-04-06,BRONX,complaints,1012
2019-04-06,BRONX,Noise - Residential,1012
2019-04-06,BRONX,HEAT/HOT WATER,1012
2019-04-06,BRONX,Noise - Street/Sidewalk,1012
2019-04-06,BRONX,Blocked Driveway,1012
2019-04-06,BRONX,Illegal Parking,1012
2019-04-06,BROOKLYN,complaints,1907
2019-04-06,BROOKLYN,Noise - Residential,1907
2019-04-06,BROOKLYN,Illegal Parking,1907
2019-04-06,BROOKLYN,Blocked Driveway,1907
2019-04-06,BROOKLYN,Noise - Street/Sidewalk,1907
2019-04-06,BROOKLYN,Request Large Bulky Item Collection,1907
2019-04-06,MANHATTAN,complaints,1365
2019-04-06,MANHATTAN,Noise - Residential,1365
2019-04-06,MANHATTAN,Noise - Street/Sidewalk,1365
2019-04-06,MANHATTAN,Noise,1365
2019-04-06,MANHATTAN,Noise - Commercial,1365
2019-04-06,MANHATTAN,HEAT/HOT WATER,1365
2019-04-06,QUEENS,complaints,1443
2019-04-06,QUEENS,Noise - Residential,1443
2019-04-06,QUEENS,Illegal Parking,1443
2019-04-06,QUEENS,Request Large Bulky Item Collection,1443
2019-04-06,QUEENS,Blocked Driveway,1443
2019-04-06,QUEENS,Noise - Vehicle,1443
2019-04-06,STATEN ISLAND,complaints,337
2019-04-06,STATEN ISLAND,Missed Collection (All Materials),337
2019-04-06,STATEN ISLAND,Noise - Residential,337
2019-04-06,STATEN ISLAND,Request Large Bulky Item Collection,337
2019-04-06,STATEN ISLAND,Street Condition,337
2019-04-06,STATEN ISLAND,Illegal Parking,337
2019-04-06,Unspecified,complaints,49
2019-04-06,Unspecified,Maintenance or Facility,49
2019-04-06,Unspecified,HPD Literature Request,49
2019-04-06,Unspecified,Benefit Card Replacement,49
2019-04-06,Unspecified,Violation of Park Rules,49
2019-04-06,Unspecified,Ferry Inquiry,49
2019-04-07,Unspecified,Noise - Residential,48
2019-04-07,NYC,Noise - Residential,6281
2019-04-07,NYC,Illegal Parking,6281
2019-04-07,NYC,Request Large Bulky Item Collection,6281
2019-04-07,NYC,Noise - Street/Sidewalk,6281
2019-04-07,NYC,Blocked Driveway,6281
2019-04-07,BRONX,complaints,1213
2019-04-07,BRONX,Noise - Residential,1213
2019-04-07,BRONX,New Tree Request,1213
2019-04-07,BRONX,HEAT/HOT WATER,1213
2019-04-07,BRONX,Noise - Street/Sidewalk,1213
2019-04-07,BRONX,Illegal Parking,1213
2019-04-07,BROOKLYN,complaints,1881
2019-04-07,BROOKLYN,Noise - Residential,1881
2019-04-07,BROOKLYN,Request Large Bulky Item Collection,1881
2019-04-07,BROOKLYN,Illegal Parking,1881
2019-04-07,BROOKLYN,Blocked Driveway,1881
2019-04-07,BROOKLYN,HEAT/HOT WATER,1881
2019-04-07,MANHATTAN,complaints,1281
2019-04-07,MANHATTAN,Noise - Residential,1281
2019-04-07,MANHATTAN,Noise - Street/Sidewalk,1281
2019-04-07,MANHATTAN,Illegal Parking,1281
2019-04-07,MANHATTAN,Noise - Commercial,1281
2019-04-07,MANHATTAN,Noise,1281
2019-04-07,QUEENS,complaints,1573
2019-04-07,QUEENS,Noise - Residential,1573
2019-04-07,QUEENS,Illegal Parking,1573
2019-04-07,QUEENS,Request Large Bulky Item Collection,1573
2019-04-07,QUEENS,Blocked Driveway,1573
2019-04-07,QUEENS,Street Condition,1573
2019-04-07,STATEN ISLAND,complaints,285
2019-04-07,STATEN ISLAND,Request Large Bulky Item Collection,285
2019-04-07,STATEN ISLAND,Illegal Parking,285
2019-04-07,STATEN ISLAND,Missed Collection (All Materials),285
2019-04-07,STATEN ISLAND,Noise - Residential,285
2019-04-07,STATEN ISLAND,Electronics Waste,285
2019-04-07,Unspecified,complaints,48
2019-04-07,Unspecified,Benefit Card Replacement,48
2019-04-07,Unspecified,Highway Condition,48
2019-04-07,Unspecified,HPD Literature Request,48
2019-04-07,Unspecified,Taxi Complaint,48
2019-04-07,Unspecified,Noise - Residential,48
2019-04-08,Unspecified,Maintenance or Facility,122
2019-04-08,NYC,Request Large Bulky Item Collection,8564
2019-04-08,NYC,Illegal Parking,8564
2019-04-08,NYC,Noise - Residential,8564
2019-04-08,NYC,Blocked Driveway,8564
2019-04-08,NYC,Street Condition,8564
2019-04-08,BRONX,complaints,1275
2019-04-08,BRONX,Noise - Residential,1275
2019-04-08,BRONX,HEAT/HOT WATER,1275
2019-04-08,BRONX,UNSANITARY CONDITION,1275
2019-04-08,BRONX,Blocked Driveway,1275
2019-04-08,BRONX,PAINT/PLASTER,1275
2019-04-08,BROOKLYN,complaints,2751
2019-04-08,BROOKLYN,Request Large Bulky Item Collection,2751
2019-04-08,BROOKLYN,Illegal Parking,2751
2019-04-08,BROOKLYN,Blocked Driveway,2751
2019-04-08,BROOKLYN,Noise - Residential,2751
2019-04-08,BROOKLYN,General Construction/Plumbing,2751
2019-04-08,MANHATTAN,complaints,1630
2019-04-08,MANHATTAN,Noise - Residential,1630
2019-04-08,MANHATTAN,Noise - Street/Sidewalk,1630
2019-04-08,MANHATTAN,Illegal Parking,1630
2019-04-08,MANHATTAN,Noise,1630
2019-04-08,MANHATTAN,Request Large Bulky Item Collection,1630
2019-04-08,QUEENS,complaints,2255
2019-04-08,QUEENS,Request Large Bulky Item Collection,2255
2019-04-08,QUEENS,Illegal Parking,2255
2019-04-08,QUEENS,Street Condition,2255
2019-04-08,QUEENS,Blocked Driveway,2255
2019-04-08,QUEENS,Noise - Residential,2255
2019-04-08,STATEN ISLAND,complaints,531
2019-04-08,STATEN ISLAND,Request Large Bulky Item Collection,531
2019-04-08,STATEN ISLAND,Electronics Waste,531
2019-04-08,STATEN ISLAND,Street Condition,531
2019-04-08,STATEN ISLAND,Illegal Parking,531
2019-04-08,STATEN ISLAND,Street Light Condition,531
2019-04-08,Unspecified,complaints,122
2019-04-08,Unspecified,Benefit Card Replacement,122
2019-04-08,Unspecified,DOF Parking - Payment Issue,122
2019-04-08,Unspecified,Highway Condition,122
2019-04-08,Unspecified,HPD Literature Request,122
2019-04-08,Unspecified,Maintenance or Facility,122
2019-04-09,Unspecified,Street Condition,134
2019-04-09,NYC,Request Large Bulky Item Collection,8339
2019-04-09,NYC,HEAT/HOT WATER,8339
2019-04-09,NYC,Illegal Parking,8339
2019-04-09,NYC,Street Light Condition,8339
2019-04-09,NYC,Noise - Residential,8339
2019-04-09,BRONX,complaints,1603
2019-04-09,BRONX,HEAT/HOT WATER,1603
2019-04-09,BRONX,Street Light Condition,1603
2019-04-09,BRONX,Noise - Residential,1603
2019-04-09,BRONX,UNSANITARY CONDITION,1603
2019-04-09,BRONX,Blocked Driveway,1603
2019-04-09,BROOKLYN,complaints,2693
2019-04-09,BROOKLYN,Request Large Bulky Item Collection,2693
2019-04-09,BROOKLYN,Illegal Parking,2693
2019-04-09,BROOKLYN,Blocked Driveway,2693
2019-04-09,BROOKLYN,HEAT/HOT WATER,2693
2019-04-09,BROOKLYN,Street Condition,2693
2019-04-09,MANHATTAN,complaints,1526
2019-04-09,MANHATTAN,HEAT/HOT WATER,1526
2019-04-09,MANHATTAN,Noise,1526
2019-04-09,MANHATTAN,Noise - Residential,1526
2019-04-09,MANHATTAN,Illegal Parking,1526
2019-04-09,MANHATTAN,Request Large Bulky Item Collection,1526
2019-04-09,QUEENS,complaints,1978
2019-04-09,QUEENS,Request Large Bulky Item Collection,1978
2019-04-09,QUEENS,Illegal Parking,1978
2019-04-09,QUEENS,Blocked Driveway,1978
2019-04-09,QUEENS,Street Condition,1978
2019-04-09,QUEENS,Street Light Condition,1978
2019-04-09,STATEN ISLAND,complaints,405
2019-04-09,STATEN ISLAND,Request Large Bulky Item Collection,405
2019-04-09,STATEN ISLAND,Electronics Waste,405
2019-04-09,STATEN ISLAND,Street Condition,405
2019-04-09,STATEN ISLAND,Illegal Parking,405
2019-04-09,STATEN ISLAND,Missed Collection (All Materials),405
2019-04-09,Unspecified,complaints,134
2019-04-09,Unspecified,Benefit Card Replacement,134
2019-04-09,Unspecified,DOF Parking - Payment Issue,134
2019-04-09,Unspecified,HPD Literature Request,134
2019-04-09,Unspecified,Highway Condition,134
2019-04-09,Unspecified,Street Condition,134
2019-04-10,Unspecified,Question,113
2019-04-10,NYC,Illegal Parking,7456
2019-04-10,NYC,HEAT/HOT WATER,7456
2019-04-10,NYC,Request Large Bulky Item Collection,7456
2019-04-10,NYC,Noise - Residential,7456
2019-04-10,NYC,Street Condition,7456
2019-04-10,BRONX,complaints,1246
2019-04-10,BRONX,HEAT/HOT WATER,1246
2019-04-10,BRONX,Noise - Residential,1246
2019-04-10,BRONX,UNSANITARY CONDITION,1246
2019-04-10,BRONX,Blocked Driveway,1246
2019-04-10,BRONX,PAINT/PLASTER,1246
2019-04-10,BROOKLYN,complaints,2412
2019-04-10,BROOKLYN,Illegal Parking,2412
2019-04-10,BROOKLYN,Request Large Bulky Item Collection,2412
2019-04-10,BROOKLYN,HEAT/HOT WATER,2412
2019-04-10,BROOKLYN,Blocked Driveway,2412
2019-04-10,BROOKLYN,Noise - Residential,2412
2019-04-10,MANHATTAN,complaints,1498
2019-04-10,MANHATTAN,Noise,1498
2019-04-10,MANHATTAN,Noise - Residential,1498
2019-04-10,MANHATTAN,HEAT/HOT WATER,1498
2019-04-10,MANHATTAN,Illegal Parking,1498
2019-04-10,MANHATTAN,Street Condition,1498
2019-04-10,QUEENS,complaints,1767
2019-04-10,QUEENS,Request Large Bulky Item Collection,1767
2019-04-10,QUEENS,Illegal Parking,1767
2019-04-10,QUEENS,Blocked Driveway,1767
2019-04-10,QUEENS,Street Condition,1767
2019-04-10,QUEENS,Noise - Residential,1767
2019-04-10,STATEN ISLAND,complaints,420
2019-04-10,STATEN ISLAND,Street Condition,420
2019-04-10,STATEN ISLAND,Request Large Bulky Item Collection,420
2019-04-10,STATEN ISLAND,Illegal Parking,420
2019-04-10,STATEN ISLAND,Missed Collection (All Materials),420
2019-04-10,STATEN ISLAND,Electronics Waste,420
2019-04-10,Unspecified,complaints,113
2019-04-10,Unspecified,Benefit Card Replacement,113
2019-04-10,Unspecified,DOF Parking - Payment Issue,113
2019-04-10,Unspecified,DCA / DOH New License Application Request,113
2019-04-10,Unspecified,HPD Literature Request,113
2019-04-10,Unspecified,Question,113
2019-04-11,Unspecified,DCA / DOH New License Application Request,111
2019-04-11,NYC,HEAT/HOT WATER,7990
2019-04-11,NYC,Request Large Bulky Item Collection,7990
2019-04-11,NYC,Illegal Parking,7990
2019-04-11,NYC,Noise - Residential,7990
2019-04-11,NYC,Blocked Driveway,7990
2019-04-11,BRONX,complaints,1378
2019-04-11,BRONX,HEAT/HOT WATER,1378
2019-04-11,BRONX,Noise - Residential,1378
2019-04-11,BRONX,UNSANITARY CONDITION,1378
2019-04-11,BRONX,PAINT/PLASTER,1378
2019-04-11,BRONX,Illegal Parking,1378
2019-04-11,BROOKLYN,complaints,2552
2019-04-11,BROOKLYN,Request Large Bulky Item Collection,2552
2019-04-11,BROOKLYN,Illegal Parking,2552
2019-04-11,BROOKLYN,HEAT/HOT WATER,2552
2019-04-11,BROOKLYN,Blocked Driveway,2552
2019-04-11,BROOKLYN,Noise - Residential,2552
2019-04-11,MANHATTAN,complaints,1553
2019-04-11,MANHATTAN,Noise,1553
2019-04-11,MANHATTAN,HEAT/HOT WATER,1553
2019-04-11,MANHATTAN,Illegal Parking,1553
2019-04-11,MANHATTAN,Noise - Residential,1553
2019-04-11,MANHATTAN,Noise - Street/Sidewalk,1553
2019-04-11,QUEENS,complaints,2013
2019-04-11,QUEENS,Request Large Bulky Item Collection,2013
2019-04-11,QUEENS,Illegal Parking,2013
2019-04-11,QUEENS,Street Condition,2013
2019-04-11,QUEENS,Blocked Driveway,2013
2019-04-11,QUEENS,HEAT/HOT WATER,2013
2019-04-11,STATEN ISLAND,complaints,383
2019-04-11,STATEN ISLAND,Request Large Bulky Item Collection,383
2019-04-11,STATEN ISLAND,Illegal Parking,383
2019-04-11,STATEN ISLAND,Street Condition,383
2019-04-11,STATEN ISLAND,Electronics Waste,383
2019-04-11,STATEN ISLAND,Missed Collection (All Materials),383
2019-04-11,Unspecified,complaints,111
2019-04-11,Unspecified,Benefit Card Replacement,111
2019-04-11,Unspecified,DOF Parking - Payment Issue,111
2019-04-11,Unspecified,Highway Condition,111
2019-04-11,Unspecified,HPD Literature Request,111
2019-04-11,Unspecified,DCA / DOH New License Application Request,111
2019-04-12,Unspecified,Maintenance or Facility,98
2019-04-12,NYC,Request Large Bulky Item Collection,7239
2019-04-12,NYC,Illegal Parking,7239
2019-04-12,NYC,Noise - Residential,7239
2019-04-12,NYC,HEAT/HOT WATER,7239
2019-04-12,NYC,Blocked Driveway,7239
2019-04-12,BRONX,complaints,1177
2019-04-12,BRONX,Noise - Residential,1177
2019-04-12,BRONX,HEAT/HOT WATER,1177
2019-04-12,BRONX,Street Light Condition,1177
2019-04-12,BRONX,Blocked Driveway,1177
2019-04-12,BRONX,UNSANITARY CONDITION,1177
2019-04-12,BROOKLYN,complaints,2420
2019-04-12,BROOKLYN,Request Large Bulky Item Collection,2420
2019-04-12,BROOKLYN,Illegal Parking,2420
2019-04-12,BROOKLYN,Blocked Driveway,2420
2019-04-12,BROOKLYN,HEAT/HOT WATER,2420
2019-04-12,BROOKLYN,Noise - Residential,2420
2019-04-12,MANHATTAN,complaints,1371
2019-04-12,MANHATTAN,Noise - Residential,1371
2019-04-12,MANHATTAN,Noise,1371
2019-04-12,MANHATTAN,Illegal Parking,1371
2019-04-12,MANHATTAN,HEAT/HOT WATER,1371
2019-04-12,MANHATTAN,Request Large Bulky Item Collection,1371
2019-04-12,QUEENS,complaints,1803
2019-04-12,QUEENS,Request Large Bulky Item Collection,1803
2019-04-12,QUEENS,Illegal Parking,1803
2019-04-12,QUEENS,Blocked Driveway,1803
2019-04-12,QUEENS,Street Condition,1803
2019-04-12,QUEENS,Noise - Residential,1803
2019-04-12,STATEN ISLAND,complaints,370
2019-04-12,STATEN ISLAND,Request Large Bulky Item Collection,370
2019-04-12,STATEN ISLAND,Street Condition,370
2019-04-12,STATEN ISLAND,Electronics Waste,370
2019-04-12,STATEN ISLAND,Missed Collection (All Materials),370
2019-04-12,STATEN ISLAND,Illegal Parking,370
2019-04-12,Unspecified,complaints,98
2019-04-12,Unspecified,Benefit Card Replacement,98
2019-04-12,Unspecified,DOF Parking - Payment Issue,98
2019-04-12,Unspecified,Highway Condition,98
2019-04-12,Unspecified,HPD Literature Request,98
2019-04-12,Unspecified,Maintenance or Facility,98
2019-04-13,Unspecified,Violation of Park Rules,51
2019-04-13,NYC,Noise - Residential,6987
2019-04-13,NYC,Noise - Street/Sidewalk,6987
2019-04-13,NYC,Illegal Parking,6987
2019-04-13,NYC,Blocked Driveway,6987
2019-04-13,NYC,Request Large Bulky Item Collection,6987
2019-04-13,BRONX,complaints,1432
2019-04-13,BRONX,Noise - Residential,1432
2019-04-13,BRONX,Noise - Street/Sidewalk,1432
2019-04-13,BRONX,HEAT/HOT WATER,1432
2019-04-13,BRONX,Illegal Parking,1432
2019-04-13,BRONX,Blocked Driveway,1432
2019-04-13,BROOKLYN,complaints,2045
2019-04-13,BROOKLYN,Noise - Residential,2045
2019-04-13,BROOKLYN,Illegal Parking,2045
2019-04-13,BROOKLYN,Noise - Street/Sidewalk,2045
2019-04-13,BROOKLYN,Blocked Driveway,2045
2019-04-13,BROOKLYN,Request Large Bulky Item Collection,2045
2019-04-13,MANHATTAN,complaints,1415
2019-04-13,MANHATTAN,Noise - Residential,1415
2019-04-13,MANHATTAN,Noise - Street/Sidewalk,1415
2019-04-13,MANHATTAN,Noise,1415
2019-04-13,MANHATTAN,Noise - Commercial,1415
2019-04-13,MANHATTAN,Illegal Parking,1415
2019-04-13,QUEENS,complaints,1698
2019-04-13,QUEENS,Noise - Residential,1698
2019-04-13,QUEENS,Illegal Parking,1698
2019-04-13,QUEENS,Blocked Driveway,1698
2019-04-13,QUEENS,Request Large Bulky Item Collection,1698
2019-04-13,QUEENS,Noise - Vehicle,1698
2019-04-13,STATEN ISLAND,complaints,346
2019-04-13,STATEN ISLAND,Noise - Residential,346
2019-04-13,STATEN ISLAND,Illegal Parking,346
2019-04-13,STATEN ISLAND,Request Large Bulky Item Collection,346
2019-04-13,STATEN ISLAND,Electronics Waste,346
2019-04-13,STATEN ISLAND,Missed Collection (All Materials),346
2019-04-13,Unspecified,complaints,51
2019-04-13,Unspecified,Benefit Card Replacement,51
2019-04-13,Unspecified,HPD Literature Request,51
2019-04-13,Unspecified,Maintenance or Facility,51
2019-04-13,Unspecified,Highway Condition,51
2019-04-13,Unspecified,Violation of Park Rules,51
2019-04-14,Unspecified,Noise - Residential,51
2019-04-14,NYC,Noise - Residential,6631
2019-04-14,NYC,Noise - Street/Sidewalk,6631
2019-04-14,NYC,Illegal Parking,6631
2019-04-14,NYC,Request Large Bulky Item Collection,6631
2019-04-14,NYC,Blocked Driveway,6631
2019-04-14,BRONX,complaints,1161
2019-04-14,BRONX,Noise - Residential,1161
2019-04-14,BRONX,Noise - Street/Sidewalk,1161
2019-04-14,BRONX,Illegal Parking,1161
2019-04-14,BRONX,Blocked Driveway,1161
2019-04-14,BRONX,Noise - Vehicle,1161
2019-04-14,BROOKLYN,complaints,2133
2019-04-14,BROOKLYN,Noise - Residential,2133
2019-04-14,BROOKLYN,Request Large Bulky Item Collection,2133
2019-04-14,BROOKLYN,Illegal Parking,2133
2019-04-14,BROOKLYN,Noise - Street/Sidewalk,2133
2019-04-14,BROOKLYN,Blocked Driveway,2133
2019-04-14,MANHATTAN,complaints,1387
2019-04-14,MANHATTAN,Noise - Residential,1387
2019-04-14,MANHATTAN,Noise - Street/Sidewalk,1387
2019-04-14,MANHATTAN,Noise - Commercial,1387
2019-04-14,MANHATTAN,Illegal Parking,1387
2019-04-14,MANHATTAN,Noise,1387
2019-04-14,QUEENS,complaints,1597
2019-04-14,QUEENS,Noise - Residential,1597
2019-04-14,QUEENS,Illegal Parking,1597
2019-04-14,QUEENS,Request Large Bulky Item Collection,1597
2019-04-14,QUEENS,Blocked Driveway,1597
2019-04-14,QUEENS,Noise - Vehicle,1597
2019-04-14,STATEN ISLAND,complaints,302
2019-04-14,STATEN ISLAND,Request Large Bulky Item Collection,302
2019-04-14,STATEN ISLAND,Noise - Residential,302
2019-04-14,STATEN ISLAND,Street Condition,302
2019-04-14,STATEN ISLAND,Illegal Parking,302
2019-04-14,STATEN ISLAND,Electronics Waste,302
2019-04-14,Unspecified,complaints,51
2019-04-14,Unspecified,Highway Condition,51
2019-04-14,Unspecified,Benefit Card Replacement,51
2019-04-14,Unspecified,Maintenance or Facility,51
2019-04-14,Unspecified,HPD Literature Request,51
2019-04-14,Unspecified,Noise - Residential,51
2019-04-15,Unspecified,Question,115
2019-04-15,NYC,Request Large Bulky Item Collection,8474
2019-04-15,NYC,Illegal Parking,8474
2019-04-15,NYC,HEAT/HOT WATER,8474
2019-04-15,NYC,Noise - Residential,8474
2019-04-15,NYC,Street Condition,8474
2019-04-15,BRONX,complaints,1220
2019-04-15,BRONX,HEAT/HOT WATER,1220
2019-04-15,BRONX,Noise - Residential,1220
2019-04-15,BRONX,PAINT/PLASTER,1220
2019-04-15,BRONX,UNSANITARY CONDITION,1220
2019-04-15,BRONX,Street Light Condition,1220
2019-04-15,BROOKLYN,complaints,2895
2019-04-15,BROOKLYN,Request Large Bulky Item Collection,2895
2019-04-15,BROOKLYN,Illegal Parking,2895
2019-04-15,BROOKLYN,Blocked Driveway,2895
2019-04-15,BROOKLYN,HEAT/HOT WATER,2895
2019-04-15,BROOKLYN,Graffiti,2895
2019-04-15,MANHATTAN,complaints,1408
2019-04-15,MANHATTAN,Noise - Residential,1408
2019-04-15,MANHATTAN,HEAT/HOT WATER,1408
2019-04-15,MANHATTAN,Illegal Parking,1408
2019-04-15,MANHATTAN,Noise,1408
2019-04-15,MANHATTAN,Request Large Bulky Item Collection,1408
2019-04-15,QUEENS,complaints,2326
2019-04-15,QUEENS,Request Large Bulky Item Collection,2326
2019-04-15,QUEENS,Illegal Parking,2326
2019-04-15,QUEENS,Blocked Driveway,2326
2019-04-15,QUEENS,Street Condition,2326
2019-04-15,QUEENS,Graffiti,2326
2019-04-15,STATEN ISLAND,complaints,510
2019-04-15,STATEN ISLAND,Street Condition,510
2019-04-15,STATEN ISLAND,Request Large Bulky Item Collection,510
2019-04-15,STATEN ISLAND,Damaged Tree,510
2019-04-15,STATEN ISLAND,Sewer,510
2019-04-15,STATEN ISLAND,Electronics Waste,510
2019-04-15,Unspecified,complaints,115
2019-04-15,Unspecified,Benefit Card Replacement,115
2019-04-15,Unspecified,DOF Parking - Payment Issue,115
2019-04-15,Unspecified,HPD Literature Request,115
2019-04-15,Unspecified,Highway Condition,115
2019-04-15,Unspecified,Question,115
2019-04-16,Unspecified,Maintenance or Facility,136
2019-04-16,NYC,Request Large Bulky Item Collection,8299
2019-04-16,NYC,Illegal Parking,8299
2019-04-16,NYC,HEAT/HOT WATER,8299
2019-04-16,NYC,Blocked Driveway,8299
2019-04-16,NYC,Noise - Residential,8299
2019-04-16,BRONX,complaints,1393
2019-04-16,BRONX,HEAT/HOT WATER,1393
2019-04-16,BRONX,Noise - Residential,1393
2019-04-16,BRONX,Blocked Driveway,1393
2019-04-16,BRONX,PAINT/PLASTER,1393
2019-04-16,BRONX,Street Light Condition,1393
2019-04-16,BROOKLYN,complaints,2523
2019-04-16,BROOKLYN,Request Large Bulky Item Collection,2523
2019-04-16,BROOKLYN,Illegal Parking,2523
2019-04-16,BROOKLYN,HEAT/HOT WATER,2523
2019-04-16,BROOKLYN,Blocked Driveway,2523
2019-04-16,BROOKLYN,Street Condition,2523
2019-04-16,MANHATTAN,complaints,1489
2019-04-16,MANHATTAN,HEAT/HOT WATER,1489
2019-04-16,MANHATTAN,Noise - Residential,1489
2019-04-16,MANHATTAN,Illegal Parking,1489
2019-04-16,MANHATTAN,Noise,1489
2019-04-16,MANHATTAN,Street Condition,1489
2019-04-16,QUEENS,complaints,2236
2019-04-16,QUEENS,Request Large Bulky Item Collection,2236
2019-04-16,QUEENS,Illegal Parking,2236
2019-04-16,QUEENS,Blocked Driveway,2236
2019-04-16,QUEENS,Street Condition,2236
2019-04-16,QUEENS,HEAT/HOT WATER,2236
2019-04-16,STATEN ISLAND,complaints,522
2019-04-16,STATEN ISLAND,Request Large Bulky Item Collection,522
2019-04-16,STATEN ISLAND,Electronics Waste,522
2019-04-16,STATEN ISLAND,Illegal Parking,522
2019-04-16,STATEN ISLAND,Street Condition,522
2019-04-16,STATEN ISLAND,Sidewalk Condition,522
